Detailed Country RD&D Budgets
COUNTRY,PRODUCT,FLOW,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010
United Kingdom,Total RD&D in Million USD (2010 prices and exch. rates),14 Other energy efficiency,15.002,11.057,15.017,5.940,5.299,6.085,4.503,1.313,1.298,1.383,..,..,0.630,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.267,0.613
United Kingdom,Total RD&D in Million USD (2010 prices and exch. rates),141 Waste heat recovery and utilisation,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United Kingdom,Total RD&D in Million USD (2010 prices and exch. rates),142 Communities,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United Kingdom,Total RD&D in Million USD (2010 prices and exch. rates),143 Agriculture and forestry,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United Kingdom,Total RD&D in Million USD (2010 prices and exch. rates),144 Heat pumps and chillers,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United Kingdom,Total RD&D in Million USD (2010 prices and exch. rates),145 Other energy efficiency,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United Kingdom,Total RD&D in Million USD (2010 prices and exch. rates),149 Unallocated other energy efficiency,15.002,11.057,15.017,5.940,5.299,6.085,4.503,1.313,1.298,1.383,..,..,0.630,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.267,0.613
United Kingdom,Total RD&D in Million USD (2010 prices and exch. rates),19 Unallocated energy efficiency,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.940,10.812,38.281,29.255,35.998
United Kingdom,Total RD&D in Million USD (2010 prices and exch. rates),GROUP 2: FOSSIL FUELS,115.529,130.715,88.020,112.057,98.404,70.156,92.480,69.664,71.269,36.912,45.390,12.551,18.404,25.306,13.725,24.590,16.753,14.517,10.282,6.258,8.915,11.452,7.363,5.483,9.068,11.563,16.048,13.508,22.767,30.850,98.400
United Kingdom,Total RD&D in Million USD (2010 prices and exch. rates),21 Oil and gas,97.787,107.974,69.665,89.488,79.480,55.838,75.160,60.468,63.730,29.046,13.961,1.983,8.718,8.066,6.256,13.535,6.289,9.367,7.505,5.012,5.634,4.228,1.634,1.681,..,..,..,..,..,4.520,4.227
United Kingdom,Total RD&D in Million USD (2010 prices and exch. rates),211 Enhanced oil and gas production,6.978,11.952,12.097,16.235,12.489,16.823,41.910,35.801,27.586,2.363,4.546,1.005,0.969,..,..,4.287,2.698,5.807,4.914,3.287,3.630,2.543,..,..,..,..,..,..,..,1.414,1.174
United Kingdom,Total RD&D in Million USD (2010 prices and exch. rates),"212 Refining, transpt, storage of oil and gas",0.997,0.895,0.417,0.397,0.758,2.864,2.772,2.628,4.480,2.767,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.159,0.201
