Detailed Country RD&D Budgets
COUNTRY,PRODUCT,FLOW,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010
Italy,Total RD&D in Million USD (2010 prices and exch. rates),361 Large hydroelectricity (10MW plus),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Italy,Total RD&D in Million USD (2010 prices and exch. rates),362 Small hydroelectricity (less than 10MW),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.001,..
Italy,Total RD&D in Million USD (2010 prices and exch. rates),369 Unallocated hydroelectricity,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Italy,Total RD&D in Million USD (2010 prices and exch. rates),37 Other renewable energy sources,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.400,..,1.334,..
Italy,Total RD&D in Million USD (2010 prices and exch. rates),39 Unallocated renewable energy sources,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Italy,Total RD&D in Million USD (2010 prices and exch. rates),GROUP 4: NUCLEAR,861.093,1334.057,1162.136,1276.637,1633.450,1692.821,1473.044,840.505,703.645,369.249,337.698,252.979,..,221.159,195.070,179.215,183.445,180.126,169.156,..,179.703,174.469,152.306,138.679,127.640,117.036,126.428,121.762,102.158,113.388,124.503
Italy,Total RD&D in Million USD (2010 prices and exch. rates),41 Nuclear fission,770.559,1231.152,1081.551,1187.938,1526.694,1554.975,1317.392,664.819,498.747,185.436,144.747,94.907,..,84.040,84.264,67.180,60.849,60.042,53.985,..,77.927,75.658,73.468,69.723,67.926,58.518,47.411,47.585,40.864,53.359,58.278
Italy,Total RD&D in Million USD (2010 prices and exch. rates),411 Light water reactors (LWRs),124.029,265.601,111.657,169.511,145.127,127.132,118.960,43.555,..,..,..,..,..,33.767,41.624,20.344,20.832,18.474,13.497,..,..,..,..,..,..,..,..,..,..,10.672,..
Italy,Total RD&D in Million USD (2010 prices and exch. rates),412 Other converter reactors,129.286,123.595,91.636,173.902,205.148,101.674,109.238,111.291,28.657,14.334,16.366,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.811,2.668,5.298
Italy,Total RD&D in Million USD (2010 prices and exch. rates),4121 Heavy water reactors (HWRs),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
