Detailed Country RD&D Budgets
COUNTRY,PRODUCT,FLOW,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010
Belgium,Total RD&D in Million USD (2010 prices and exch. rates),"1312 Advd power elecs, motors, EV/HEV/FCV sys",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belgium,Total RD&D in Million USD (2010 prices and exch. rates),1313 Advanced combustion engines,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belgium,Total RD&D in Million USD (2010 prices and exch. rates),1314 Electric vehicle infrastructure,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belgium,Total RD&D in Million USD (2010 prices and exch. rates),1315 Fuel for on-road vehicles (excl. hydrogen),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belgium,Total RD&D in Million USD (2010 prices and exch. rates),1316 Materials for on-road vehicles,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belgium,Total RD&D in Million USD (2010 prices and exch. rates),1317 Other on-road transport,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belgium,Total RD&D in Million USD (2010 prices and exch. rates),1319 Unallocated on-road vehicles,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belgium,Total RD&D in Million USD (2010 prices and exch. rates),132 Off-road transport and transport systems,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belgium,Total RD&D in Million USD (2010 prices and exch. rates),133 Other transport,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belgium,Total RD&D in Million USD (2010 prices and exch. rates),139 Unallocated transport,1.409,2.098,0.930,0.881,0.086,..,0.393,0.098,..,..,..,5.021,3.193,2.302,9.347,5.248,4.621,5.815,8.122,3.784,..,..,..,..,..,..,..,7.650,..,..,..
Belgium,Total RD&D in Million USD (2010 prices and exch. rates),14 Other energy efficiency,5.984,4.383,2.942,2.328,3.003,0.576,4.264,..,0.105,0.396,..,..,0.389,0.238,0.759,0.535,1.098,0.736,1.130,0.097,..,..,..,..,..,..,..,14.241,..,..,..
Belgium,Total RD&D in Million USD (2010 prices and exch. rates),141 Waste heat recovery and utilisation,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belgium,Total RD&D in Million USD (2010 prices and exch. rates),142 Communities,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belgium,Total RD&D in Million USD (2010 prices and exch. rates),143 Agriculture and forestry,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belgium,Total RD&D in Million USD (2010 prices and exch. rates),144 Heat pumps and chillers,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belgium,Total RD&D in Million USD (2010 prices and exch. rates),145 Other energy efficiency,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belgium,Total RD&D in Million USD (2010 prices and exch. rates),149 Unallocated other energy efficiency,5.984,4.383,2.942,2.328,3.003,0.576,4.264,..,0.105,0.396,..,..,0.389,0.238,0.759,0.535,1.098,0.736,1.130,0.097,..,..,..,..,..,..,..,14.241,..,..,..
Belgium,Total RD&D in Million USD (2010 prices and exch. rates),19 Unallocated energy efficiency,..,..,..,0.003,..,..,..,..,..,0.003,..,..,..,0.001,0.001,..,0.001,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belgium,Total RD&D in Million USD (2010 prices and exch. rates),GROUP 2: FOSSIL FUELS,19.547,27.840,32.221,36.842,19.535,19.366,25.162,11.507,7.475,7.332,..,1.502,2.015,1.797,2.546,2.101,2.542,3.518,0.711,1.347,..,..,..,..,..,..,..,2.613,..,..,..
Belgium,Total RD&D in Million USD (2010 prices and exch. rates),21 Oil and gas,0.197,8.473,11.947,16.330,1.224,1.026,1.057,0.048,..,..,..,..,..,..,..,..,0.164,0.159,..,0.403,..,..,..,..,..,..,..,2.495,..,..,..
Belgium,Total RD&D in Million USD (2010 prices and exch. rates),211 Enhanced oil and gas production,..,..,..,..,..,0.748,..,..,..,..,..,..,..,..,..,..,..,..,..,0.403,..,..,..,..,..,..,..,..,..,..,..
Belgium,Total RD&D in Million USD (2010 prices and exch. rates),"212 Refining, transpt, storage of oil and gas",0.197,..,2.505,1.528,0.894,0.277,1.057,..,..,..,..,..,..,..,..,..,..,0.159,..,..,..,..,..,..,..,..,..,0.083,..,..,..
Belgium,Total RD&D in Million USD (2010 prices and exch. rates),213 Non-conventional oil and gas production,..,..,0.026,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belgium,Total RD&D in Million USD (2010 prices and exch. rates),214 Oil and gas combustion,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belgium,Total RD&D in Million USD (2010 prices and exch. rates),215 Oil and gas conversion,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belgium,Total RD&D in Million USD (2010 prices and exch. rates),216 Other oil and gas,..,8.473,9.416,14.803,0.330,..,..,0.048,..,..,..,..,..,..,..,..,0.164,..,..,..,..,..,..,..,..,..,..,2.412,..,..,..
Belgium,Total RD&D in Million USD (2010 prices and exch. rates),219 Unallocated oil and gas,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belgium,Total RD&D in Million USD (2010 prices and exch. rates),22 Coal,19.350,19.364,20.277,20.513,18.310,18.339,24.105,11.460,7.475,7.332,..,1.502,2.015,1.797,2.546,2.101,2.379,3.360,0.711,0.943,..,..,..,..,..,..,..,..,..,..,..
Belgium,Total RD&D in Million USD (2010 prices and exch. rates),"221 Coal production, preparation and transport",14.616,3.265,2.065,0.404,1.717,1.109,0.853,1.415,1.558,1.983,..,0.150,0.483,0.665,0.905,0.552,0.278,0.766,0.058,0.125,..,..,..,..,..,..,..,..,..,..,..
Belgium,Total RD&D in Million USD (2010 prices and exch. rates),222 Coal combustion (incl. IGCC),..,2.368,5.228,0.592,1.066,2.409,5.901,5.967,2.804,2.230,..,0.085,0.105,0.544,0.848,0.948,0.797,0.902,0.393,0.219,..,..,..,..,..,..,..,..,..,..,..
Belgium,Total RD&D in Million USD (2010 prices and exch. rates),223 Coal conversion (excl. IGCC),4.734,9.726,8.203,9.379,9.033,8.423,7.503,1.115,2.595,2.874,..,0.417,0.457,0.236,0.473,0.307,0.768,0.536,0.062,0.232,..,..,..,..,..,..,..,..,..,..,..
Belgium,Total RD&D in Million USD (2010 prices and exch. rates),224 Other coal,..,4.007,4.783,10.136,6.493,6.399,9.848,2.966,0.519,0.248,..,0.852,0.968,0.352,0.321,0.295,0.536,1.156,0.197,0.368,..,..,..,..,..,..,..,..,..,..,..
Belgium,Total RD&D in Million USD (2010 prices and exch. rates),229 Unallocated coal,..,..,..,..,..,..,..,..,..,..,..,..,0.001,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belgium,Total RD&D in Million USD (2010 prices and exch. rates),23 CO2 capture and storage,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.118,..,..,..
Belgium,Total RD&D in Million USD (2010 prices and exch. rates),231 CO2 capture/separation,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.023,..,..,..
Belgium,Total RD&D in Million USD (2010 prices and exch. rates),232 CO2 transport,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belgium,Total RD&D in Million USD (2010 prices and exch. rates),233 CO2 storage,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.095,..,..,..
Belgium,Total RD&D in Million USD (2010 prices and exch. rates),239 Unallocated CO2 capture and storage,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belgium,Total RD&D in Million USD (2010 prices and exch. rates),29 Unallocated fossil fuels,..,0.003,..,..,0.003,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.001,..,..,..,..,..,..,..,..,..,..,..
Belgium,Total RD&D in Million USD (2010 prices and exch. rates),GROUP 3: RENEWABLE ENERGY SOURCES,19.992,31.311,15.469,22.744,25.970,25.355,10.048,7.799,3.633,0.841,..,0.525,3.119,3.570,3.770,6.038,4.517,5.052,2.072,1.637,..,..,..,..,..,..,..,20.633,..,..,..
Belgium,Total RD&D in Million USD (2010 prices and exch. rates),31 Solar energy,14.388,16.212,9.299,9.868,12.478,12.943,6.743,3.118,2.959,0.644,..,0.248,0.584,1.519,0.626,2.539,2.315,2.099,0.735,0.821,..,..,..,..,..,..,..,11.968,..,..,..
Belgium,Total RD&D in Million USD (2010 prices and exch. rates),311 Solar heating and cooling,9.507,8.191,4.595,3.315,4.140,4.632,2.566,1.374,0.832,0.050,..,0.248,0.404,0.756,0.487,1.070,0.674,0.442,0.326,0.739,..,..,..,..,..,..,..,1.245,..,..,..
Belgium,Total RD&D in Million USD (2010 prices and exch. rates),312 Photovoltaics,3.988,5.152,3.400,5.019,8.339,8.245,4.177,1.744,1.817,0.495,..,..,0.068,0.379,0.132,1.466,1.641,1.656,0.367,0.082,..,..,..,..,..,..,..,10.723,..,..,..
Belgium,Total RD&D in Million USD (2010 prices and exch. rates),313 Solar thermal power and high-temp. applications,0.890,2.869,1.305,1.534,..,0.068,..,..,0.313,0.099,..,..,0.114,0.383,0.008,0.004,..,..,0.041,..,..,..,..,..,..,..,..,..,..,..,..
Belgium,Total RD&D in Million USD (2010 prices and exch. rates),319 Unallocated solar energy,0.003,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belgium,Total RD&D in Million USD (2010 prices and exch. rates),32 Wind energy,0.380,1.944,0.781,2.836,1.930,4.600,1.725,3.879,0.313,..,..,..,0.135,0.087,0.090,0.228,0.866,1.452,0.408,0.082,..,..,..,..,..,..,..,0.073,..,..,..
Belgium,Total RD&D in Million USD (2010 prices and exch. rates),321 Onshore wind technologies,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belgium,Total RD&D in Million USD (2010 prices and exch. rates),322 Offshore wind techs (excl. low wind speed),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belgium,Total RD&D in Million USD (2010 prices and exch. rates),323 Wind energy systems and other technologies,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belgium,Total RD&D in Million USD (2010 prices and exch. rates),329 Unallocated wind energy,0.380,1.944,0.781,2.836,1.930,4.600,1.725,3.879,0.313,..,..,..,0.135,0.087,0.090,0.228,0.866,1.452,0.408,0.082,..,..,..,..,..,..,..,0.073,..,..,..
Belgium,Total RD&D in Million USD (2010 prices and exch. rates),33 Ocean energy,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.004,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belgium,Total RD&D in Million USD (2010 prices and exch. rates),331 Tidal energy,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belgium,Total RD&D in Million USD (2010 prices and exch. rates),332 Wave energy,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belgium,Total RD&D in Million USD (2010 prices and exch. rates),333 Salinity gradient power,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belgium,Total RD&D in Million USD (2010 prices and exch. rates),334 Other ocean energy,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belgium,Total RD&D in Million USD (2010 prices and exch. rates),339 Unallocated ocean energy,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.004,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belgium,Total RD&D in Million USD (2010 prices and exch. rates),"34 Biofuels (incl. liquids, solids and biogases)",1.250,3.363,4.317,6.371,7.775,7.812,1.309,0.323,0.105,0.099,..,0.275,2.264,1.875,2.785,3.125,1.132,1.119,0.826,0.082,..,..,..,..,..,..,..,5.041,..,..,..
Belgium,Total RD&D in Million USD (2010 prices and exch. rates),341 Production of liquid biofuels,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.538,..,..,..
Belgium,Total RD&D in Million USD (2010 prices and exch. rates),3411 Gasoline substitutes (incl. ethanol),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belgium,Total RD&D in Million USD (2010 prices and exch. rates),"3412 Diesel, kerosene and jet fuel substitutes",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belgium,Total RD&D in Million USD (2010 prices and exch. rates),3413 Algal biofuels,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belgium,Total RD&D in Million USD (2010 prices and exch. rates),3414 Other liquid fuel substitutes,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belgium,Total RD&D in Million USD (2010 prices and exch. rates),3419 Unallocated production of liquid biofuels,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.538,..,..,..
Belgium,Total RD&D in Million USD (2010 prices and exch. rates),342 Production of solid biofuels,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.099,..,..,..
Belgium,Total RD&D in Million USD (2010 prices and exch. rates),343 Production of biogases,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belgium,Total RD&D in Million USD (2010 prices and exch. rates),3431 Thermochemical,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belgium,Total RD&D in Million USD (2010 prices and exch. rates),3432 Biochemical (incl. anaerobic digestion),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belgium,Total RD&D in Million USD (2010 prices and exch. rates),3433 Other biogases,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belgium,Total RD&D in Million USD (2010 prices and exch. rates),3439 Unallocated production of biogases,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belgium,Total RD&D in Million USD (2010 prices and exch. rates),344 Applications for heat and electricity,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.024,..,..,..
