Detailed Country RD&D Budgets
COUNTRY,PRODUCT,FLOW,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010
Denmark,Total RD&D in Million USD (2010 prices and exch. rates),145 Other energy efficiency,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Denmark,Total RD&D in Million USD (2010 prices and exch. rates),149 Unallocated other energy efficiency,4.013,5.308,5.691,5.126,4.000,2.524,2.803,2.913,..,2.670,7.685,4.643,5.076,2.773,3.226,2.231,1.130,0.565,1.467,0.595,..,0.586,..,0.417,1.345,1.117,5.021,3.477,3.378,2.121,1.307
Denmark,Total RD&D in Million USD (2010 prices and exch. rates),19 Unallocated energy efficiency,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Denmark,Total RD&D in Million USD (2010 prices and exch. rates),GROUP 2: FOSSIL FUELS,..,..,..,..,..,..,..,..,..,..,6.625,9.544,14.214,13.109,12.656,9.830,5.793,4.004,3.329,4.122,3.068,2.907,..,..,..,12.557,5.200,3.862,3.291,5.147,9.365
Denmark,Total RD&D in Million USD (2010 prices and exch. rates),21 Oil and gas,..,..,..,..,..,..,..,..,..,..,..,..,4.061,4.790,5.211,5.467,4.519,4.004,3.260,4.053,3.024,2.907,..,..,..,10.072,1.246,1.416,2.111,1.081,9.071
Denmark,Total RD&D in Million USD (2010 prices and exch. rates),211 Enhanced oil and gas production,..,..,..,..,..,..,..,..,..,..,..,..,1.269,1.765,3.474,1.814,2.812,2.473,2.375,2.771,2.624,2.256,..,..,..,6.199,1.153,1.324,1.197,0.431,7.534
Denmark,Total RD&D in Million USD (2010 prices and exch. rates),"212 Refining, transpt, storage of oil and gas",..,..,..,..,..,..,..,..,..,..,..,..,0.508,0.504,..,0.784,..,..,..,0.939,0.400,..,..,..,..,..,..,..,..,..,..
Denmark,Total RD&D in Million USD (2010 prices and exch. rates),213 Non-conventional oil and gas production,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Denmark,Total RD&D in Million USD (2010 prices and exch. rates),214 Oil and gas combustion,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.179,0.093,0.091,0.914,0.238,1.138
Denmark,Total RD&D in Million USD (2010 prices and exch. rates),215 Oil and gas conversion,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Denmark,Total RD&D in Million USD (2010 prices and exch. rates),216 Other oil and gas,..,..,..,..,..,..,..,..,..,..,..,..,2.284,2.521,1.737,2.868,1.707,1.531,0.885,0.343,..,0.651,..,..,..,0.694,..,..,..,0.413,0.398
