Detailed Country RD&D Budgets
COUNTRY,PRODUCT,FLOW,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010
Greece,Total RD&D in Million USD (2010 prices and exch. rates),413 Fuel cycle,1.209,2.050,3.611,3.420,5.991,7.309,..,..,..,0.469,..,..,..,..,0.260,0.400,0.091,0.389,..,..,..,..,..,..,..,..,..,..,..,..,..
Greece,Total RD&D in Million USD (2010 prices and exch. rates),4131 Fissile material recycling/reprocessing,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Greece,Total RD&D in Million USD (2010 prices and exch. rates),4132 Nuclear waste management,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Greece,Total RD&D in Million USD (2010 prices and exch. rates),4133 Other fuel cycle,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Greece,Total RD&D in Million USD (2010 prices and exch. rates),4139 Unallocated fuel cycle,1.209,2.050,3.611,3.420,5.991,7.309,..,..,..,0.469,..,..,..,..,0.260,0.400,0.091,0.389,..,..,..,..,..,..,..,..,..,..,..,..,..
Greece,Total RD&D in Million USD (2010 prices and exch. rates),414 Nuclear supporting technologies,3.234,4.841,0.442,0.412,0.638,0.576,3.330,4.004,0.177,0.203,0.195,0.140,0.020,0.017,0.030,0.034,0.376,..,..,..,..,..,..,..,..,0.015,..,..,..,..,..
Greece,Total RD&D in Million USD (2010 prices and exch. rates),4141 Plant safety and integrity,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Greece,Total RD&D in Million USD (2010 prices and exch. rates),4142 Environmental protection,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.015,..,..,..,..,..
Greece,Total RD&D in Million USD (2010 prices and exch. rates),4143 Decommissioning,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Greece,Total RD&D in Million USD (2010 prices and exch. rates),4144 Other nuclear supporting technologies,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Greece,Total RD&D in Million USD (2010 prices and exch. rates),4149 Unallocated nuclear supporting technologies,3.234,4.841,0.442,0.412,0.638,0.576,3.330,4.004,0.177,0.203,0.195,0.140,0.020,0.017,0.030,0.034,0.376,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Greece,Total RD&D in Million USD (2010 prices and exch. rates),415 Nuclear breeder,..,..,..,..,..,..,..,..,..,..,..,..,0.020,0.025,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Greece,Total RD&D in Million USD (2010 prices and exch. rates),416 Other nuclear fission,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Greece,Total RD&D in Million USD (2010 prices and exch. rates),419 Unallocated nuclear fission,..,..,..,..,..,0.009,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.148,..,..,..,..
Greece,Total RD&D in Million USD (2010 prices and exch. rates),42 Nuclear fusion,..,..,0.119,0.127,..,..,..,..,0.177,0.219,0.181,0.118,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Greece,Total RD&D in Million USD (2010 prices and exch. rates),421 Magnetic confinement,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Greece,Total RD&D in Million USD (2010 prices and exch. rates),422 Inertial confinement,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Greece,Total RD&D in Million USD (2010 prices and exch. rates),423 Other nuclear fusion,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Greece,Total RD&D in Million USD (2010 prices and exch. rates),429 Unallocated nuclear fusion,..,..,0.119,0.127,..,..,..,..,0.177,0.219,0.181,0.118,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Greece,Total RD&D in Million USD (2010 prices and exch. rates),49 Unallocated nuclear,..,..,..,..,..,..,..,..,0.007,..,..,..,..,..,..,..,..,..,..,..,1.640,1.715,1.826,..,..,..,..,..,..,..,..
Greece,Total RD&D in Million USD (2010 prices and exch. rates),GROUP 5: HYDROGEN AND FUEL CELLS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.807
Greece,Total RD&D in Million USD (2010 prices and exch. rates),51 Hydrogen,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Greece,Total RD&D in Million USD (2010 prices and exch. rates),511 Hydrogen production,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Greece,Total RD&D in Million USD (2010 prices and exch. rates),512 Hydrogen storage,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Greece,Total RD&D in Million USD (2010 prices and exch. rates),513 Hydrogen transport and distribution,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Greece,Total RD&D in Million USD (2010 prices and exch. rates),514 Other infrastructure and systems,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Greece,Total RD&D in Million USD (2010 prices and exch. rates),515 Hydrogen end-uses,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Greece,Total RD&D in Million USD (2010 prices and exch. rates),519 Unallocated hydrogen,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Greece,Total RD&D in Million USD (2010 prices and exch. rates),52 Fuel cells,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Greece,Total RD&D in Million USD (2010 prices and exch. rates),521 Stationary applications,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Greece,Total RD&D in Million USD (2010 prices and exch. rates),522 Mobile applications,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Greece,Total RD&D in Million USD (2010 prices and exch. rates),523 Other applications,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Greece,Total RD&D in Million USD (2010 prices and exch. rates),529 Unallocated fuel cells,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Greece,Total RD&D in Million USD (2010 prices and exch. rates),59 Unallocated hydrogen and fuel cells,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.807
Greece,Total RD&D in Million USD (2010 prices and exch. rates),GROUP 6: OTHER POWER AND STORAGE TECHNOLOGIES,76.466,42.935,1.652,1.475,0.580,0.636,0.681,0.812,1.367,1.118,0.764,1.534,0.103,0.025,0.154,0.160,0.174,0.356,..,..,3.792,3.975,4.229,..,..,3.351,3.103,..,..,..,0.999
Greece,Total RD&D in Million USD (2010 prices and exch. rates),61 Electric power conversion,12.648,5.321,0.306,0.256,..,..,0.270,0.293,0.665,0.580,0.401,0.323,..,..,0.025,0.023,..,0.313,..,..,..,..,..,..,..,..,..,..,..,..,..
Greece,Total RD&D in Million USD (2010 prices and exch. rates),611 Power generation technologies,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Greece,Total RD&D in Million USD (2010 prices and exch. rates),612 Power generation supporting technologies,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Greece,Total RD&D in Million USD (2010 prices and exch. rates),613 Other electricity power generation,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Greece,Total RD&D in Million USD (2010 prices and exch. rates),619 Unallocated electric power generation,12.648,5.321,0.306,0.256,..,..,0.270,0.293,0.665,0.580,0.401,0.323,..,..,0.025,0.023,..,0.313,..,..,..,..,..,..,..,..,..,..,..,..,..
Greece,Total RD&D in Million USD (2010 prices and exch. rates),62 Electricity transmission and distribution,63.819,37.637,1.346,1.121,0.511,0.576,0.238,0.521,0.506,0.404,0.335,1.177,0.103,0.025,0.040,0.115,0.160,0.044,..,..,..,..,..,..,..,..,..,..,..,..,..
Greece,Total RD&D in Million USD (2010 prices and exch. rates),621 Transmission and distribution technologies,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Greece,Total RD&D in Million USD (2010 prices and exch. rates),6211 Cables and conductors,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Greece,Total RD&D in Million USD (2010 prices and exch. rates),6212 AC/DC conversion,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Greece,Total RD&D in Million USD (2010 prices and exch. rates),6213 Other transmission and distribution techs.,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Greece,Total RD&D in Million USD (2010 prices and exch. rates),6219 Unallocated transmission and distribution,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Greece,Total RD&D in Million USD (2010 prices and exch. rates),"622 Grid comm, control systems and integration",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Greece,Total RD&D in Million USD (2010 prices and exch. rates),6221 Load management,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Greece,Total RD&D in Million USD (2010 prices and exch. rates),6222 Control systems and monitoring,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Greece,Total RD&D in Million USD (2010 prices and exch. rates),"6223 Standards, interoper.+grid cyber security",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Greece,Total RD&D in Million USD (2010 prices and exch. rates),"6229 Unallocated grid comm,, control and integration",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Greece,Total RD&D in Million USD (2010 prices and exch. rates),629 Unallocated electricity transmission/distribution,63.819,37.637,1.346,1.121,0.511,0.576,0.238,0.521,0.506,0.404,0.335,1.177,0.103,0.025,0.040,0.115,0.160,0.044,..,..,..,..,..,..,..,..,..,..,..,..,..
Greece,Total RD&D in Million USD (2010 prices and exch. rates),63 Energy storage,..,..,..,0.099,0.070,0.058,0.172,..,0.195,0.138,0.026,0.033,..,..,0.086,0.021,0.013,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Greece,Total RD&D in Million USD (2010 prices and exch. rates),631 Electrical storage,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Greece,Total RD&D in Million USD (2010 prices and exch. rates),6311 Batteries/other electrochemical storage,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Greece,Total RD&D in Million USD (2010 prices and exch. rates),6312 Electromagnetic storage,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Greece,Total RD&D in Million USD (2010 prices and exch. rates),6313 Mechanical storage,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Greece,Total RD&D in Million USD (2010 prices and exch. rates),6314 Other storage (excl. fuel cells),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Greece,Total RD&D in Million USD (2010 prices and exch. rates),6319 Unallocated electrical storage,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Greece,Total RD&D in Million USD (2010 prices and exch. rates),632 Thermal energy storage,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Greece,Total RD&D in Million USD (2010 prices and exch. rates),639 Unallocated energy storage,..,..,..,0.099,0.070,0.058,0.172,..,0.195,0.138,0.026,0.033,..,..,0.086,0.021,0.013,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Greece,Total RD&D in Million USD (2010 prices and exch. rates),69 Unallocated other power and storage techs.,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.003,0.003,..,..,..,..,3.792,3.975,4.229,..,..,3.351,3.103,..,..,..,0.999
Greece,Total RD&D in Million USD (2010 prices and exch. rates),GROUP 7: OTHER CROSS-CUTTING TECHS/RESEARCH,..,..,2.452,1.902,0.046,0.058,0.984,2.956,0.751,0.815,1.788,2.991,1.601,2.303,0.923,2.242,3.687,1.856,..,..,..,..,..,..,..,4.113,3.547,..,..,..,3.858
Greece,Total RD&D in Million USD (2010 prices and exch. rates),71 Energy system analysis,..,..,2.452,1.902,0.046,0.058,0.493,0.156,0.037,0.351,..,..,..,..,0.603,1.483,2.125,0.870,..,..,..,..,..,..,..,..,..,..,..,..,..
Greece,Total RD&D in Million USD (2010 prices and exch. rates),72 Basic energy research not allocated,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Greece,Total RD&D in Million USD (2010 prices and exch. rates),73 Other,..,..,..,..,..,..,0.493,2.800,0.714,0.464,1.788,2.991,1.601,2.303,0.321,0.760,1.563,0.987,..,..,..,..,..,..,..,4.113,3.547,..,..,..,3.858
Greece,Total RD&D in Million USD (2010 prices and exch. rates),TOTAL BUDGET,130.109,108.419,24.283,22.522,27.854,36.846,32.817,24.770,41.931,24.150,19.268,17.028,11.380,9.254,8.428,14.091,16.072,28.612,..,..,10.203,12.062,14.836,..,..,20.272,20.984,20.947,22.525,21.591,9.707









