Detailed Country RD&D Budgets
COUNTRY,PRODUCT,FLOW,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010
Austria,Total RD&D in Million USD (2010 prices and exch. rates),139 Unallocated transport,10.127,12.103,6.486,9.479,11.967,7.952,7.274,3.049,7.995,3.126,4.079,1.576,2.103,4.758,6.305,6.853,4.473,4.401,4.597,2.727,1.848,1.029,1.219,2.419,7.740,3.664,3.552,2.482,7.661,14.946,..
Austria,Total RD&D in Million USD (2010 prices and exch. rates),14 Other energy efficiency,1.653,1.666,3.770,2.755,4.015,6.101,3.265,3.220,2.262,0.570,0.854,2.195,1.948,2.286,0.495,1.240,0.413,1.501,0.372,1.608,1.007,1.287,0.981,0.445,1.278,0.683,3.208,0.891,3.130,4.832,..
Austria,Total RD&D in Million USD (2010 prices and exch. rates),141 Waste heat recovery and utilisation,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.327,2.293,0.686,2.632,4.658,..
Austria,Total RD&D in Million USD (2010 prices and exch. rates),142 Communities,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.011,0.825,0.078,0.230,0.015,..
Austria,Total RD&D in Million USD (2010 prices and exch. rates),143 Agriculture and forestry,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Austria,Total RD&D in Million USD (2010 prices and exch. rates),144 Heat pumps and chillers,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Austria,Total RD&D in Million USD (2010 prices and exch. rates),145 Other energy efficiency,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.346,0.090,0.127,0.268,0.158,..
Austria,Total RD&D in Million USD (2010 prices and exch. rates),149 Unallocated other energy efficiency,1.653,1.666,3.770,2.755,4.015,6.101,3.265,3.220,2.262,0.570,0.854,2.195,1.948,2.286,0.495,1.240,0.413,1.501,0.372,1.608,1.007,1.287,0.981,0.445,1.278,..,..,..,..,0.001,..
Austria,Total RD&D in Million USD (2010 prices and exch. rates),19 Unallocated energy efficiency,..,..,..,0.003,..,..,..,..,0.004,..,..,0.001,..,..,..,..,..,..,..,..,..,0.001,..,..,..,..,..,..,..,..,..
Austria,Total RD&D in Million USD (2010 prices and exch. rates),GROUP 2: FOSSIL FUELS,0.531,2.869,7.710,3.148,4.069,4.944,0.791,1.274,1.461,0.940,0.285,1.424,1.875,2.154,1.344,1.240,2.629,2.673,0.930,1.021,0.691,0.964,0.617,0.683,0.660,0.325,1.301,1.211,3.681,0.666,..
Austria,Total RD&D in Million USD (2010 prices and exch. rates),21 Oil and gas,0.117,0.134,0.028,1.544,3.168,3.505,0.462,0.917,1.252,0.694,0.197,0.792,1.101,0.503,0.348,0.460,0.869,0.383,0.384,0.220,0.053,0.437,0.196,0.064,0.395,..,0.461,0.752,3.003,0.171,..
Austria,Total RD&D in Million USD (2010 prices and exch. rates),211 Enhanced oil and gas production,..,..,..,1.446,1.977,2.268,0.462,0.877,0.360,..,0.082,0.425,0.813,0.366,0.258,0.056,..,0.265,..,0.066,..,0.094,0.138,..,..,..,..,..,..,..,..
Austria,Total RD&D in Million USD (2010 prices and exch. rates),"212 Refining, transpt, storage of oil and gas",0.074,0.134,0.028,0.098,..,..,..,..,..,0.694,0.115,0.274,0.286,0.056,0.036,0.248,0.020,0.011,..,..,0.008,0.139,0.033,0.021,0.228,..,..,..,0.326,..,..
Austria,Total RD&D in Million USD (2010 prices and exch. rates),213 Non-conventional oil and gas production,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.017,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Austria,Total RD&D in Million USD (2010 prices and exch. rates),214 Oil and gas combustion,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.273,0.630,2.675,0.171,..
Austria,Total RD&D in Million USD (2010 prices and exch. rates),215 Oil and gas conversion,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.188,..,..,..,..
Austria,Total RD&D in Million USD (2010 prices and exch. rates),216 Other oil and gas,0.042,..,..,..,1.192,1.237,..,0.040,0.893,..,..,0.093,..,0.082,0.036,0.155,0.848,0.109,0.384,0.152,0.045,0.204,0.026,0.042,0.167,..,..,0.122,..,..,..
Austria,Total RD&D in Million USD (2010 prices and exch. rates),219 Unallocated oil and gas,..,..,..,..,..,..,..,..,..,..,..,..,0.001,0.001,..,0.001,..,..,..,0.001,..,..,..,..,..,..,..,..,..,..,..
Austria,Total RD&D in Million USD (2010 prices and exch. rates),22 Coal,0.415,2.735,7.682,1.604,0.903,1.440,0.328,0.358,0.208,0.245,0.087,0.629,0.777,1.650,0.995,0.779,1.760,2.289,0.544,0.803,0.638,0.527,0.419,0.620,0.265,0.297,0.726,0.359,..,0.375,..
Austria,Total RD&D in Million USD (2010 prices and exch. rates),"221 Coal production, preparation and transport",..,0.270,1.270,0.748,0.225,0.219,0.030,0.030,0.029,0.029,0.068,0.026,0.075,0.052,0.024,0.208,0.024,0.024,..,0.136,..,0.048,..,..,..,..,0.140,..,..,..,..
Austria,Total RD&D in Million USD (2010 prices and exch. rates),222 Coal combustion (incl. IGCC),0.362,0.301,2.223,..,..,..,..,0.314,0.180,0.154,0.020,0.501,0.607,1.003,0.372,0.555,0.989,0.938,0.448,0.619,0.612,0.440,0.158,0.354,0.136,0.297,0.303,0.359,..,0.375,..
Austria,Total RD&D in Million USD (2010 prices and exch. rates),223 Coal conversion (excl. IGCC),..,1.791,4.078,0.815,0.412,0.585,0.298,0.015,..,..,..,..,..,0.583,0.368,0.009,0.748,1.317,0.064,0.008,0.005,..,..,..,..,..,0.140,..,..,..,..
Austria,Total RD&D in Million USD (2010 prices and exch. rates),224 Other coal,0.053,0.372,0.113,0.041,0.265,0.637,..,..,..,0.064,..,0.103,0.095,0.012,0.229,0.008,..,0.011,0.034,0.038,0.021,0.040,0.261,0.265,0.130,..,0.140,..,..,..,..
Austria,Total RD&D in Million USD (2010 prices and exch. rates),229 Unallocated coal,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.001,..,..,..,..,..,..,..,..,..,..,..
