Detailed Country RD&D Budgets
COUNTRY,PRODUCT,FLOW,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010
France,Total RD&D in Million USD (2010 prices and exch. rates),1313 Advanced combustion engines,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
France,Total RD&D in Million USD (2010 prices and exch. rates),1314 Electric vehicle infrastructure,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
France,Total RD&D in Million USD (2010 prices and exch. rates),1315 Fuel for on-road vehicles (excl. hydrogen),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
France,Total RD&D in Million USD (2010 prices and exch. rates),1316 Materials for on-road vehicles,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
France,Total RD&D in Million USD (2010 prices and exch. rates),1317 Other on-road transport,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
France,Total RD&D in Million USD (2010 prices and exch. rates),1319 Unallocated on-road vehicles,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
France,Total RD&D in Million USD (2010 prices and exch. rates),132 Off-road transport and transport systems,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
France,Total RD&D in Million USD (2010 prices and exch. rates),133 Other transport,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
France,Total RD&D in Million USD (2010 prices and exch. rates),139 Unallocated transport,..,..,..,..,..,15.755,10.630,6.858,6.886,4.730,17.200,10.309,11.446,6.628,4.715,4.446,3.801,2.799,3.705,7.359,4.442,6.845,54.585,53.525,53.629,56.016,81.897,79.343,99.734,122.179,..
France,Total RD&D in Million USD (2010 prices and exch. rates),14 Other energy efficiency,..,..,..,..,..,1.608,1.029,0.364,0.472,0.570,0.555,0.542,0.291,0.574,0.490,0.179,0.249,0.246,0.245,0.245,7.140,5.911,1.258,1.342,1.216,1.532,1.532,10.021,9.820,12.499,..
France,Total RD&D in Million USD (2010 prices and exch. rates),141 Waste heat recovery and utilisation,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
France,Total RD&D in Million USD (2010 prices and exch. rates),142 Communities,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
France,Total RD&D in Million USD (2010 prices and exch. rates),143 Agriculture and forestry,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
France,Total RD&D in Million USD (2010 prices and exch. rates),144 Heat pumps and chillers,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
France,Total RD&D in Million USD (2010 prices and exch. rates),145 Other energy efficiency,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
France,Total RD&D in Million USD (2010 prices and exch. rates),149 Unallocated other energy efficiency,..,..,..,..,..,1.608,1.029,0.364,0.472,0.570,0.555,0.542,0.291,0.574,0.490,0.179,0.249,0.246,0.245,0.245,7.140,5.911,1.258,1.342,1.216,1.532,1.532,10.021,9.820,12.499,..
France,Total RD&D in Million USD (2010 prices and exch. rates),19 Unallocated energy efficiency,..,..,..,..,..,..,..,..,0.001,..,..,0.001,..,0.001,..,..,0.001,..,..,0.001,..,..,0.001,..,..,..,0.001,..,..,..,..
France,Total RD&D in Million USD (2010 prices and exch. rates),GROUP 2: FOSSIL FUELS,..,..,..,..,..,90.260,84.789,74.664,73.570,71.230,69.351,63.857,61.204,58.191,58.220,56.409,55.034,54.472,46.515,46.368,48.396,52.580,269.494,256.514,217.641,205.209,196.574,187.302,180.597,222.897,..
France,Total RD&D in Million USD (2010 prices and exch. rates),21 Oil and gas,..,..,..,..,..,80.415,75.438,65.559,64.742,62.683,61.030,55.739,53.254,49.841,49.977,48.024,47.279,46.796,46.368,46.368,48.396,52.580,265.409,251.907,209.062,191.167,160.363,148.930,139.699,133.417,..
France,Total RD&D in Million USD (2010 prices and exch. rates),211 Enhanced oil and gas production,..,..,..,..,..,..,..,..,..,..,..,..,..,17.224,17.003,16.771,16.511,16.342,16.192,16.192,7.299,..,186.641,186.951,150.771,129.013,125.317,111.203,102.624,96.176,..
France,Total RD&D in Million USD (2010 prices and exch. rates),"212 Refining, transpt, storage of oil and gas",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.760,7.311,..,..,0.654,0.605,..,..,0.621,0.139,..
France,Total RD&D in Million USD (2010 prices and exch. rates),213 Non-conventional oil and gas production,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.623,0.584,..,..,..,..,..,..,..,..
France,Total RD&D in Million USD (2010 prices and exch. rates),214 Oil and gas combustion,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.499,0.490,0.870,..,0.551,0.583,1.077,..
