Detailed Country RD&D Budgets
COUNTRY,PRODUCT,FLOW,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010
Portugal,Total RD&D in Million USD (2010 prices and exch. rates),19 Unallocated energy efficiency,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.001,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Portugal,Total RD&D in Million USD (2010 prices and exch. rates),GROUP 2: FOSSIL FUELS,0.101,0.122,..,0.138,0.479,0.650,1.128,2.755,1.339,2.718,1.781,1.310,2.677,0.907,0.423,0.273,0.146,0.111,0.325,0.577,0.542,0.268,1.003,0.393,0.918,0.550,0.030,0.110,0.087,0.160,0.493
Portugal,Total RD&D in Million USD (2010 prices and exch. rates),21 Oil and gas,..,..,..,..,0.052,0.090,0.089,0.152,0.109,..,..,..,0.057,..,0.423,0.273,0.146,0.111,0.097,0.203,0.111,0.015,0.040,0.195,0.879,0.278,0.001,0.005,..,0.013,0.004
Portugal,Total RD&D in Million USD (2010 prices and exch. rates),211 Enhanced oil and gas production,..,..,..,..,..,..,..,..,..,..,..,..,0.037,..,0.423,0.212,0.135,0.101,0.097,0.203,0.111,0.015,..,..,..,..,..,..,..,..,..
Portugal,Total RD&D in Million USD (2010 prices and exch. rates),"212 Refining, transpt, storage of oil and gas",..,..,..,..,0.052,0.090,0.089,0.152,0.109,..,..,..,0.016,..,..,0.064,0.009,0.009,..,..,..,..,..,..,..,..,..,..,..,..,..
Portugal,Total RD&D in Million USD (2010 prices and exch. rates),213 Non-conventional oil and gas production,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.879,..,..,..,..,0.013,0.004
Portugal,Total RD&D in Million USD (2010 prices and exch. rates),214 Oil and gas combustion,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Portugal,Total RD&D in Million USD (2010 prices and exch. rates),215 Oil and gas conversion,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Portugal,Total RD&D in Million USD (2010 prices and exch. rates),216 Other oil and gas,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.040,0.195,..,0.278,0.001,0.005,..,..,..
Portugal,Total RD&D in Million USD (2010 prices and exch. rates),219 Unallocated oil and gas,..,..,..,..,..,..,..,..,..,..,..,..,0.003,..,..,..,..,0.001,..,..,..,..,..,..,..,..,..,..,..,..,..
Portugal,Total RD&D in Million USD (2010 prices and exch. rates),22 Coal,0.101,0.122,..,0.138,0.421,0.566,1.041,2.603,1.230,2.718,1.781,1.310,2.620,0.907,..,..,..,..,0.229,0.375,0.430,0.252,0.963,0.199,0.038,0.272,0.029,0.070,0.064,0.041,0.028
Portugal,Total RD&D in Million USD (2010 prices and exch. rates),"221 Coal production, preparation and transport",0.101,0.061,..,..,0.072,0.011,..,0.245,0.209,0.098,..,..,..,..,..,..,..,..,..,..,..,0.023,0.473,0.019,..,0.012,0.008,0.036,0.009,0.003,..
Portugal,Total RD&D in Million USD (2010 prices and exch. rates),222 Coal combustion (incl. IGCC),..,0.061,..,0.138,0.351,0.555,0.758,0.946,0.380,1.519,0.820,0.626,2.620,0.454,..,..,..,..,0.229,0.375,0.430,0.125,0.343,0.167,0.015,..,..,..,..,..,..
Portugal,Total RD&D in Million USD (2010 prices and exch. rates),223 Coal conversion (excl. IGCC),..,..,..,..,..,..,0.053,1.126,0.597,1.061,0.400,0.413,..,0.454,..,..,..,..,..,..,..,0.038,..,0.003,..,0.140,0.021,0.034,0.054,0.040,0.028
Portugal,Total RD&D in Million USD (2010 prices and exch. rates),224 Other coal,..,..,..,..,..,..,0.230,0.282,0.044,0.040,0.566,0.274,..,..,..,..,..,..,..,..,..,0.065,0.147,0.011,0.024,0.121,..,..,..,..,..
Portugal,Total RD&D in Million USD (2010 prices and exch. rates),229 Unallocated coal,..,..,..,..,..,..,..,0.004,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Portugal,Total RD&D in Million USD (2010 prices and exch. rates),23 CO2 capture and storage,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.033,0.024,0.106,0.461
Portugal,Total RD&D in Million USD (2010 prices and exch. rates),231 CO2 capture/separation,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.013,..,0.021,0.023
Portugal,Total RD&D in Million USD (2010 prices and exch. rates),232 CO2 transport,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.019,0.024,0.062,0.020
Portugal,Total RD&D in Million USD (2010 prices and exch. rates),233 CO2 storage,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.021,0.419
Portugal,Total RD&D in Million USD (2010 prices and exch. rates),239 Unallocated CO2 capture and storage,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.001,..
Portugal,Total RD&D in Million USD (2010 prices and exch. rates),29 Unallocated fossil fuels,..,..,..,..,0.007,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.001,..,..,..,..,..,0.001,..,..,..
Portugal,Total RD&D in Million USD (2010 prices and exch. rates),GROUP 3: RENEWABLE ENERGY SOURCES,2.816,2.767,..,4.976,7.053,6.895,5.796,4.558,3.891,5.623,2.992,2.890,3.865,2.499,0.925,0.883,1.893,0.911,2.045,2.189,1.283,0.641,1.960,0.387,1.836,0.746,0.507,1.089,0.359,1.155,0.755
Portugal,Total RD&D in Million USD (2010 prices and exch. rates),31 Solar energy,1.437,1.396,..,1.983,4.846,2.997,3.746,2.121,1.770,2.849,1.037,1.350,2.070,0.971,0.256,0.224,0.691,0.207,0.629,0.540,0.629,0.131,1.208,0.083,1.000,0.017,0.221,0.322,0.113,0.576,0.540
Portugal,Total RD&D in Million USD (2010 prices and exch. rates),311 Solar heating and cooling,1.177,1.117,..,1.611,2.836,2.464,2.479,1.388,1.075,1.195,0.475,0.666,0.436,0.408,..,0.171,0.424,0.148,0.588,0.507,0.623,0.058,1.093,0.069,0.988,0.017,0.179,0.246,..,0.099,0.098
Portugal,Total RD&D in Million USD (2010 prices and exch. rates),312 Photovoltaics,0.258,0.268,..,0.364,2.017,0.534,1.266,0.732,0.695,1.653,0.562,0.685,1.634,0.156,0.256,0.053,0.265,0.058,0.041,0.032,0.007,0.074,0.114,0.015,0.012,..,0.042,0.075,0.087,0.425,0.434
Portugal,Total RD&D in Million USD (2010 prices and exch. rates),313 Solar thermal power and high-temp. applications,..,..,..,..,..,..,..,..,..,..,..,..,..,0.408,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.025,0.052,0.008
